ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion
1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN,6836,25604,15,1196,26815,48443,6836
1,AGUASCALIENTES,1,RINCON DE ROMOS,PRI,5815,25604,15,1196,26815,48443,5815
1,AGUASCALIENTES,1,RINCON DE ROMOS,PRD,372,25604,15,1196,26815,48443,372
1,AGUASCALIENTES,1,RINCON DE ROMOS,PT,1853,25604,15,1196,26815,48443,1853
1,AGUASCALIENTES,1,RINCON DE ROMOS,PVEM,1505,25604,15,1196,26815,48443,1505
1,AGUASCALIENTES,1,RINCON DE ROMOS,MC,823,25604,15,1196,26815,48443,823
1,AGUASCALIENTES,1,RINCON DE ROMOS,NUAL,2996,25604,15,1196,26815,48443,2996
1,AGUASCALIENTES,1,RINCON DE ROMOS,MORENA,4580,25604,15,1196,26815,48443,4580
1,AGUASCALIENTES,1,RINCON DE ROMOS,ES,374,25604,15,1196,26815,48443,374
1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN_PRD_MC,111,25604,15,1196,26815,48443,8142
1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN_PRD,32,25604,15,1196,26815,48443,7240
1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN_MC,39,25604,15,1196,26815,48443,7698
1,AGUASCALIENTES,1,RINCON DE ROMOS,PRD_MC,15,25604,15,1196,26815,48443,1210
1,AGUASCALIENTES,1,RINCON DE ROMOS,PT_MORENA_ES,118,25604,15,1196,26815,48443,6925
1,AGUASCALIENTES,1,RINCON DE ROMOS,PT_MORENA,88,25604,15,1196,26815,48443,6521
1,AGUASCALIENTES,1,RINCON DE ROMOS,PT_ES,14,25604,15,1196,26815,48443,2241
1,AGUASCALIENTES,1,RINCON DE ROMOS,MORENA_ES,33,25604,15,1196,26815,48443,4987
1,AGUASCALIENTES,1,RINCON DE ROMOS,CAND_IND1,NA,25604,15,1196,26815,48443,0
1,AGUASCALIENTES,1,RINCON DE ROMOS,CAND_IND2,NA,25604,15,1196,26815,48443,0
1,AGUASCALIENTES,1,RINCON DE ROMOS,CAND_IND3,NA,25604,15,1196,26815,48443,0
1,AGUASCALIENTES,10,AGUASCALIENTES,PAN,13864,33285,56,1417,34758,56227,13864
1,AGUASCALIENTES,10,AGUASCALIENTES,PRI,6325,33285,56,1417,34758,56227,6325
1,AGUASCALIENTES,10,AGUASCALIENTES,PRD,500,33285,56,1417,34758,56227,500
1,AGUASCALIENTES,10,AGUASCALIENTES,PT,769,33285,56,1417,34758,56227,769
1,AGUASCALIENTES,10,AGUASCALIENTES,PVEM,1389,33285,56,1417,34758,56227,1389
1,AGUASCALIENTES,10,AGUASCALIENTES,MC,720,33285,56,1417,34758,56227,720
1,AGUASCALIENTES,10,AGUASCALIENTES,NUAL,889,33285,56,1417,34758,56227,889
1,AGUASCALIENTES,10,AGUASCALIENTES,MORENA,7654,33285,56,1417,34758,56227,7654
1,AGUASCALIENTES,10,AGUASCALIENTES,ES,721,33285,56,1417,34758,56227,721
1,AGUASCALIENTES,10,AGUASCALIENTES,PAN_PRD_MC,144,33285,56,1417,34758,56227,15228
1,AGUASCALIENTES,10,AGUASCALIENTES,PAN_PRD,42,33285,56,1417,34758,56227,14406
1,AGUASCALIENTES,10,AGUASCALIENTES,PAN_MC,27,33285,56,1417,34758,56227,14611
1,AGUASCALIENTES,10,AGUASCALIENTES,PRD_MC,12,33285,56,1417,34758,56227,1232
1,AGUASCALIENTES,10,AGUASCALIENTES,PT_MORENA_ES,128,33285,56,1417,34758,56227,9272
1,AGUASCALIENTES,10,AGUASCALIENTES,PT_MORENA,49,33285,56,1417,34758,56227,8472
1,AGUASCALIENTES,10,AGUASCALIENTES,PT_ES,6,33285,56,1417,34758,56227,1496
1,AGUASCALIENTES,10,AGUASCALIENTES,MORENA_ES,46,33285,56,1417,34758,56227,8421
1,AGUASCALIENTES,10,AGUASCALIENTES,CAND_IND1,NA,33285,56,1417,34758,56227,0
1,AGUASCALIENTES,10,AGUASCALIENTES,CAND_IND2,NA,33285,56,1417,34758,56227,0
1,AGUASCALIENTES,10,AGUASCALIENTES,CAND_IND3,NA,33285,56,1417,34758,56227,0
1,AGUASCALIENTES,11,AGUASCALIENTES,PAN,13344,34758,78,1481,36317,56488,13344
1,AGUASCALIENTES,11,AGUASCALIENTES,PRI,6827,34758,78,1481,36317,56488,6827
1,AGUASCALIENTES,11,AGUASCALIENTES,PRD,426,34758,78,1481,36317,56488,426
1,AGUASCALIENTES,11,AGUASCALIENTES,PT,811,34758,78,1481,36317,56488,811
1,AGUASCALIENTES,11,AGUASCALIENTES,PVEM,1602,34758,78,1481,36317,56488,1602
1,AGUASCALIENTES,11,AGUASCALIENTES,MC,698,34758,78,1481,36317,56488,698
1,AGUASCALIENTES,11,AGUASCALIENTES,NUAL,1035,34758,78,1481,36317,56488,1035
1,AGUASCALIENTES,11,AGUASCALIENTES,MORENA,8736,34758,78,1481,36317,56488,8736
1,AGUASCALIENTES,11,AGUASCALIENTES,ES,775,34758,78,1481,36317,56488,775
1,AGUASCALIENTES,11,AGUASCALIENTES,PAN_PRD_MC,109,34758,78,1481,36317,56488,14577
1,AGUASCALIENTES,11,AGUASCALIENTES,PAN_PRD,46,34758,78,1481,36317,56488,13816
1,AGUASCALIENTES,11,AGUASCALIENTES,PAN_MC,34,34758,78,1481,36317,56488,14076
1,AGUASCALIENTES,11,AGUASCALIENTES,PRD_MC,4,34758,78,1481,36317,56488,1128
1,AGUASCALIENTES,11,AGUASCALIENTES,PT_MORENA_ES,172,34758,78,1481,36317,56488,10494
1,AGUASCALIENTES,11,AGUASCALIENTES,PT_MORENA,60,34758,78,1481,36317,56488,9607
1,AGUASCALIENTES,11,AGUASCALIENTES,PT_ES,26,34758,78,1481,36317,56488,1612
1,AGUASCALIENTES,11,AGUASCALIENTES,MORENA_ES,53,34758,78,1481,36317,56488,9564
1,AGUASCALIENTES,11,AGUASCALIENTES,CAND_IND1,NA,34758,78,1481,36317,56488,0
1,AGUASCALIENTES,11,AGUASCALIENTES,CAND_IND2,NA,34758,78,1481,36317,56488,0
1,AGUASCALIENTES,11,AGUASCALIENTES,CAND_IND3,NA,34758,78,1481,36317,56488,0
1,AGUASCALIENTES,12,AGUASCALIENTES,PAN,5138,23080,31,898,24009,51263,5138
1,AGUASCALIENTES,12,AGUASCALIENTES,PRI,6357,23080,31,898,24009,51263,6357
1,AGUASCALIENTES,12,AGUASCALIENTES,PRD,378,23080,31,898,24009,51263,378
1,AGUASCALIENTES,12,AGUASCALIENTES,PT,716,23080,31,898,24009,51263,716
1,AGUASCALIENTES,12,AGUASCALIENTES,PVEM,1066,23080,31,898,24009,51263,1066
1,AGUASCALIENTES,12,AGUASCALIENTES,MC,759,23080,31,898,24009,51263,759
1,AGUASCALIENTES,12,AGUASCALIENTES,NUAL,681,23080,31,898,24009,51263,681
1,AGUASCALIENTES,12,AGUASCALIENTES,MORENA,7027,23080,31,898,24009,51263,7027
1,AGUASCALIENTES,12,AGUASCALIENTES,ES,630,23080,31,898,24009,51263,630
1,AGUASCALIENTES,12,AGUASCALIENTES,PAN_PRD_MC,56,23080,31,898,24009,51263,6331
1,AGUASCALIENTES,12,AGUASCALIENTES,PAN_PRD,10,23080,31,898,24009,51263,5526
1,AGUASCALIENTES,12,AGUASCALIENTES,PAN_MC,18,23080,31,898,24009,51263,5915
1,AGUASCALIENTES,12,AGUASCALIENTES,PRD_MC,3,23080,31,898,24009,51263,1140
1,AGUASCALIENTES,12,AGUASCALIENTES,PT_MORENA_ES,145,23080,31,898,24009,51263,8518
1,AGUASCALIENTES,12,AGUASCALIENTES,PT_MORENA,43,23080,31,898,24009,51263,7786
1,AGUASCALIENTES,12,AGUASCALIENTES,PT_ES,3,23080,31,898,24009,51263,1349
1,AGUASCALIENTES,12,AGUASCALIENTES,MORENA_ES,50,23080,31,898,24009,51263,7707
1,AGUASCALIENTES,12,AGUASCALIENTES,CAND_IND1,NA,23080,31,898,24009,51263,0
1,AGUASCALIENTES,12,AGUASCALIENTES,CAND_IND2,NA,23080,31,898,24009,51263,0
1,AGUASCALIENTES,12,AGUASCALIENTES,CAND_IND3,NA,23080,31,898,24009,51263,0
1,AGUASCALIENTES,13,AGUASCALIENTES,PAN,9003,28067,48,1043,29158,49711,9003
1,AGUASCALIENTES,13,AGUASCALIENTES,PRI,5748,28067,48,1043,29158,49711,5748
1,AGUASCALIENTES,13,AGUASCALIENTES,PRD,389,28067,48,1043,29158,49711,389
1,AGUASCALIENTES,13,AGUASCALIENTES,PT,707,28067,48,1043,29158,49711,707
1,AGUASCALIENTES,13,AGUASCALIENTES,PVEM,1081,28067,48,1043,29158,49711,1081
1,AGUASCALIENTES,13,AGUASCALIENTES,MC,680,28067,48,1043,29158,49711,680
1,AGUASCALIENTES,13,AGUASCALIENTES,NUAL,1297,28067,48,1043,29158,49711,1297
1,AGUASCALIENTES,13,AGUASCALIENTES,MORENA,8049,28067,48,1043,29158,49711,8049
1,AGUASCALIENTES,13,AGUASCALIENTES,ES,735,28067,48,1043,29158,49711,735
1,AGUASCALIENTES,13,AGUASCALIENTES,PAN_PRD_MC,83,28067,48,1043,29158,49711,10155
1,AGUASCALIENTES,13,AGUASCALIENTES,PAN_PRD,21,28067,48,1043,29158,49711,9413
1,AGUASCALIENTES,13,AGUASCALIENTES,PAN_MC,19,28067,48,1043,29158,49711,9702
1,AGUASCALIENTES,13,AGUASCALIENTES,PRD_MC,3,28067,48,1043,29158,49711,1072
1,AGUASCALIENTES,13,AGUASCALIENTES,PT_MORENA_ES,141,28067,48,1043,29158,49711,9632
1,AGUASCALIENTES,13,AGUASCALIENTES,PT_MORENA,67,28067,48,1043,29158,49711,8823
1,AGUASCALIENTES,13,AGUASCALIENTES,PT_ES,1,28067,48,1043,29158,49711,1443
1,AGUASCALIENTES,13,AGUASCALIENTES,MORENA_ES,43,28067,48,1043,29158,49711,8827
1,AGUASCALIENTES,13,AGUASCALIENTES,CAND_IND1,NA,28067,48,1043,29158,49711,0
1,AGUASCALIENTES,13,AGUASCALIENTES,CAND_IND2,NA,28067,48,1043,29158,49711,0
1,AGUASCALIENTES,13,AGUASCALIENTES,CAND_IND3,NA,28067,48,1043,29158,49711,0
1,AGUASCALIENTES,14,AGUASCALIENTES,PAN,10170,32446,35,1174,33655,53227,10170
1,AGUASCALIENTES,14,AGUASCALIENTES,PRI,7169,32446,35,1174,33655,53227,7169
1,AGUASCALIENTES,14,AGUASCALIENTES,PRD,453,32446,35,1174,33655,53227,453
1,AGUASCALIENTES,14,AGUASCALIENTES,PT,765,32446,35,1174,33655,53227,765
1,AGUASCALIENTES,14,AGUASCALIENTES,PVEM,1182,32446,35,1174,33655,53227,1182
1,AGUASCALIENTES,14,AGUASCALIENTES,MC,662,32446,35,1174,33655,53227,662
1,AGUASCALIENTES,14,AGUASCALIENTES,NUAL,1668,32446,35,1174,33655,53227,1668
1,AGUASCALIENTES,14,AGUASCALIENTES,MORENA,8947,32446,35,1174,33655,53227,8947
1,AGUASCALIENTES,14,AGUASCALIENTES,ES,1034,32446,35,1174,33655,53227,1034
1,AGUASCALIENTES,14,AGUASCALIENTES,PAN_PRD_MC,78,32446,35,1174,33655,53227,11363
1,AGUASCALIENTES,14,AGUASCALIENTES,PAN_PRD,24,32446,35,1174,33655,53227,10647
1,AGUASCALIENTES,14,AGUASCALIENTES,PAN_MC,13,32446,35,1174,33655,53227,10845
